turn,time_elapsed,event_type,clan,province,units,provinces,damage,units_lost
228,1.1,RECRUIT,Tada,Totomi,155,8,0,0
228,1.1,RECRUIT,Tada,Totomi,155,8,0,0
228,1.1,RECRUIT,Tada,Mikawa,155,8,0,0
228,1.1,RECRUIT,Tada,Mikawa,155,8,0,0
228,1.1,RECRUIT,Tada,Mikawa,155,8,0,0
228,1.1,TURN_SNAPSHOT,Tada,,283920,8,0,0
228,1.1,TURN_SNAPSHOT,Date,,417200,2,0,0
228,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
228,1.1,TURN_SNAPSHOT,Abe,,204600,6,0,0
229,4.0,TURN_SNAPSHOT,Tada,,283920,8,0,0
229,4.0,TURN_SNAPSHOT,Date,,417200,2,0,0
229,4.0,TURN_SNAPSHOT,Nori,,0,0,0,0
229,4.0,TURN_SNAPSHOT,Abe,,204600,6,0,0
230,1.2,RECRUIT,Tada,Totomi,155,8,0,0
230,1.3,RECRUIT,Tada,Totomi,155,8,0,0
230,1.3,RECRUIT,Tada,Totomi,155,8,0,0
230,1.3,RECRUIT,Tada,Mikawa,155,8,0,0
230,1.3,RECRUIT,Tada,Mikawa,155,8,0,0
230,1.3,RECRUIT,Tada,Mikawa,155,8,0,0
230,1.3,TURN_SNAPSHOT,Tada,,332745,8,0,0
230,1.3,TURN_SNAPSHOT,Date,,417200,2,0,0
230,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
230,1.3,TURN_SNAPSHOT,Abe,,204600,6,0,0
231,4.5,TURN_SNAPSHOT,Tada,,332745,8,0,0
231,4.5,TURN_SNAPSHOT,Date,,417200,2,0,0
231,4.5,TURN_SNAPSHOT,Nori,,0,0,0,0
231,4.5,TURN_SNAPSHOT,Abe,,204600,6,0,0
232,2.9,TURN_SNAPSHOT,Tada,,332745,8,0,0
232,2.9,TURN_SNAPSHOT,Date,,417200,2,0,0
232,2.9,TURN_SNAPSHOT,Nori,,0,0,0,0
232,2.9,TURN_SNAPSHOT,Abe,,204600,6,0,0
233,1.3,RECRUIT,Tada,Totomi,155,8,0,0
233,1.3,RECRUIT,Tada,Totomi,155,8,0,0
233,1.3,RECRUIT,Tada,Totomi,155,8,0,0
233,1.3,TURN_SNAPSHOT,Tada,,357157,8,0,0
233,1.3,TURN_SNAPSHOT,Date,,417200,2,0,0
233,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
233,1.3,TURN_SNAPSHOT,Abe,,204600,6,0,0
234,3.2,TURN_SNAPSHOT,Tada,,357157,8,0,0
234,3.2,TURN_SNAPSHOT,Date,,417200,2,0,0
234,3.2,TURN_SNAPSHOT,Nori,,0,0,0,0
234,3.2,TURN_SNAPSHOT,Abe,,204600,6,0,0
235,1.1,RECRUIT,Tada,Totomi,155,8,0,0
235,1.1,RECRUIT,Tada,Totomi,155,8,0,0
235,1.1,RECRUIT,Tada,Totomi,155,8,0,0
235,1.1,TURN_SNAPSHOT,Tada,,381570,8,0,0
235,1.1,TURN_SNAPSHOT,Date,,417200,2,0,0
235,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
235,1.1,TURN_SNAPSHOT,Abe,,204600,6,0,0
236,2.7,TURN_SNAPSHOT,Tada,,381570,8,0,0
236,2.7,TURN_SNAPSHOT,Date,,417200,2,0,0
236,2.7,TURN_SNAPSHOT,Nori,,0,0,0,0
236,2.7,TURN_SNAPSHOT,Abe,,204600,6,0,0
237,1.2,RECRUIT,Tada,Totomi,155,8,0,0
237,1.2,RECRUIT,Tada,Totomi,155,8,0,0
237,1.2,RECRUIT,Tada,Totomi,155,8,0,0
237,1.2,TURN_SNAPSHOT,Tada,,405982,8,0,0
237,1.2,TURN_SNAPSHOT,Date,,417200,2,0,0
237,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
237,1.2,TURN_SNAPSHOT,Abe,,204600,6,0,0
238,2.3,TURN_SNAPSHOT,Tada,,405982,8,0,0
238,2.3,TURN_SNAPSHOT,Date,,417200,2,0,0
238,2.3,TURN_SNAPSHOT,Nori,,0,0,0,0
238,2.3,TURN_SNAPSHOT,Abe,,204600,6,0,0
239,1.1,RECRUIT,Tada,Totomi,155,8,0,0
239,1.1,RECRUIT,Tada,Totomi,155,8,0,0
239,1.1,RECRUIT,Tada,Totomi,155,8,0,0
239,1.1,TURN_SNAPSHOT,Tada,,430395,8,0,0
239,1.1,TURN_SNAPSHOT,Date,,417200,2,0,0
239,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
239,1.1,TURN_SNAPSHOT,Abe,,204600,6,0,0
240,4.2,BATTLE_WIN,Tada,Totomi,276210,8,430395,5261
240,6.0,TURN_SNAPSHOT,Tada,,154192,8,0,0
240,6.0,TURN_SNAPSHOT,Date,,417200,2,0,0
240,6.0,TURN_SNAPSHOT,Nori,,0,0,0,0
240,6.0,TURN_SNAPSHOT,Abe,,0,6,0,0
241,1.1,RECRUIT,Tada,Totomi,155,8,0,0
241,1.1,RECRUIT,Tada,Totomi,155,8,0,0
241,1.1,RECRUIT,Tada,Totomi,155,8,0,0
241,1.1,TURN_SNAPSHOT,Tada,,178605,8,0,0
241,1.1,TURN_SNAPSHOT,Date,,417200,2,0,0
241,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
241,1.1,TURN_SNAPSHOT,Abe,,0,6,0,0
242,1.8,TURN_SNAPSHOT,Tada,,178605,8,0,0
242,1.8,TURN_SNAPSHOT,Date,,417200,2,0,0
242,1.8,TURN_SNAPSHOT,Nori,,0,0,0,0
242,1.8,TURN_SNAPSHOT,Abe,,0,6,0,0
243,1.0,RECRUIT,Tada,Totomi,155,8,0,0
243,1.0,RECRUIT,Tada,Totomi,155,8,0,0
243,1.0,RECRUIT,Tada,Totomi,155,8,0,0
243,1.0,TURN_SNAPSHOT,Tada,,203017,8,0,0
243,1.0,TURN_SNAPSHOT,Date,,417200,2,0,0
243,1.0,TURN_SNAPSHOT,Nori,,0,0,0,0
243,1.0,TURN_SNAPSHOT,Abe,,0,6,0,0
244,4.6,TURN_SNAPSHOT,Tada,,203017,8,0,0
244,4.6,TURN_SNAPSHOT,Date,,417200,2,0,0
244,4.6,TURN_SNAPSHOT,Nori,,0,0,0,0
244,4.6,TURN_SNAPSHOT,Abe,,0,6,0,0
245,1.5,RECRUIT,Tada,Totomi,155,8,0,0
245,1.5,RECRUIT,Tada,Totomi,155,8,0,0
245,1.5,RECRUIT,Tada,Totomi,155,8,0,0
245,1.5,RECRUIT,Tada,Mikawa,155,8,0,0
245,1.5,RECRUIT,Tada,Mikawa,155,8,0,0
245,1.5,RECRUIT,Tada,Mikawa,155,8,0,0
245,1.5,TURN_SNAPSHOT,Tada,,251842,8,0,0
245,1.5,TURN_SNAPSHOT,Date,,417200,2,0,0
245,1.5,TURN_SNAPSHOT,Nori,,0,0,0,0
245,1.5,TURN_SNAPSHOT,Abe,,0,6,0,0
246,8.0,TURN_SNAPSHOT,Tada,,251842,8,0,0
246,8.0,TURN_SNAPSHOT,Date,,417200,2,0,0
246,8.0,TURN_SNAPSHOT,Nori,,0,0,0,0
246,8.0,TURN_SNAPSHOT,Abe,,0,6,0,0
247,1.2,RECRUIT,Tada,Totomi,155,8,0,0
247,1.2,RECRUIT,Tada,Totomi,155,8,0,0
247,1.2,RECRUIT,Tada,Totomi,155,8,0,0
247,1.2,RECRUIT,Tada,Mikawa,155,8,0,0
247,1.2,RECRUIT,Tada,Mikawa,155,8,0,0
247,1.2,RECRUIT,Tada,Mikawa,155,8,0,0
247,1.2,TURN_SNAPSHOT,Tada,,300667,8,0,0
247,1.2,TURN_SNAPSHOT,Date,,417200,2,0,0
247,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
247,1.2,TURN_SNAPSHOT,Abe,,0,6,0,0
248,3.2,TURN_SNAPSHOT,Tada,,300667,8,0,0
248,3.2,TURN_SNAPSHOT,Date,,417200,2,0,0
248,3.2,TURN_SNAPSHOT,Nori,,0,0,0,0
248,3.2,TURN_SNAPSHOT,Abe,,0,6,0,0
249,1.1,RECRUIT,Tada,Totomi,155,8,0,0
249,1.1,RECRUIT,Tada,Totomi,155,8,0,0
249,1.1,RECRUIT,Tada,Totomi,155,8,0,0
249,1.1,RECRUIT,Tada,Mikawa,155,8,0,0
249,1.1,RECRUIT,Tada,Mikawa,155,8,0,0
249,1.1,RECRUIT,Tada,Mikawa,155,8,0,0
249,1.2,TURN_SNAPSHOT,Tada,,349492,8,0,0
249,1.2,TURN_SNAPSHOT,Date,,417200,2,0,0
249,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
249,1.2,TURN_SNAPSHOT,Abe,,0,6,0,0
250,4.1,TURN_SNAPSHOT,Tada,,349492,8,0,0
250,4.1,TURN_SNAPSHOT,Date,,417200,2,0,0
250,4.1,TURN_SNAPSHOT,Nori,,0,0,0,0
250,4.1,TURN_SNAPSHOT,Abe,,0,6,0,0
251,1.0,RECRUIT,Tada,Totomi,155,8,0,0
251,1.0,RECRUIT,Tada,Totomi,155,8,0,0
251,1.0,RECRUIT,Tada,Totomi,155,8,0,0
251,1.0,RECRUIT,Tada,Mikawa,155,8,0,0
251,1.0,RECRUIT,Tada,Mikawa,155,8,0,0
251,1.0,RECRUIT,Tada,Mikawa,155,8,0,0
251,1.0,TURN_SNAPSHOT,Tada,,398317,8,0,0
251,1.0,TURN_SNAPSHOT,Date,,417200,2,0,0
251,1.0,TURN_SNAPSHOT,Nori,,0,0,0,0
251,1.0,TURN_SNAPSHOT,Abe,,0,6,0,0
252,4.5,TURN_SNAPSHOT,Tada,,398317,8,0,0
252,4.5,TURN_SNAPSHOT,Date,,417200,2,0,0
252,4.5,TURN_SNAPSHOT,Nori,,0,0,0,0
252,4.5,TURN_SNAPSHOT,Abe,,0,6,0,0
253,1.2,TURN_SNAPSHOT,Tada,,398317,8,0,0
253,1.2,TURN_SNAPSHOT,Date,,417200,2,0,0
253,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
253,1.2,TURN_SNAPSHOT,Abe,,0,6,0,0
254,2.3,TURN_SNAPSHOT,Tada,,398317,8,0,0
254,2.3,TURN_SNAPSHOT,Date,,417200,2,0,0
254,2.3,TURN_SNAPSHOT,Nori,,0,0,0,0
254,2.3,TURN_SNAPSHOT,Abe,,0,6,0,0
255,1.3,RECRUIT,Tada,Totomi,155,8,0,0
255,1.3,RECRUIT,Tada,Totomi,155,8,0,0
255,1.3,RECRUIT,Tada,Totomi,155,8,0,0
255,1.3,TURN_SNAPSHOT,Tada,,422730,8,0,0
255,1.3,TURN_SNAPSHOT,Date,,417200,2,0,0
255,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
255,1.3,TURN_SNAPSHOT,Abe,,0,6,0,0
256,3.0,SIEGE_WIN,Tada,Suruga,1860,9,97650,35
256,3.0,TURN_SNAPSHOT,Tada,,420892,9,0,0
256,3.0,TURN_SNAPSHOT,Date,,417200,2,0,0
256,3.0,TURN_SNAPSHOT,Nori,,0,0,0,0
256,3.0,TURN_SNAPSHOT,Abe,,0,5,0,0
257,3.4,RECRUIT,Tada,Totomi,155,9,0,0
257,3.4,RECRUIT,Tada,Totomi,155,9,0,0
257,3.4,RECRUIT,Tada,Totomi,155,9,0,0
257,3.4,TURN_SNAPSHOT,Tada,,445305,9,0,0
257,3.4,TURN_SNAPSHOT,Date,,417200,2,0,0
257,3.4,TURN_SNAPSHOT,Nori,,0,0,0,0
257,3.4,TURN_SNAPSHOT,Abe,,0,5,0,0
258,1.3,RECRUIT,Tada,Suruga,155,9,0,0
258,1.3,RECRUIT,Tada,Suruga,155,9,0,0
258,1.3,RECRUIT,Tada,Suruga,155,9,0,0
258,1.3,TURN_SNAPSHOT,Tada,,469717,9,0,0
258,1.3,TURN_SNAPSHOT,Date,,417200,2,0,0
258,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
258,1.3,TURN_SNAPSHOT,Abe,,31000,5,0,0
259,8.3,BATTLE_WIN,Tada,Totomi,8370,9,349492,159
259,9.5,BATTLE_WIN,Tada,Totomi,8370,9,341145,159
259,10.1,TURN_SNAPSHOT,Tada,,453022,9,0,0
259,10.1,TURN_SNAPSHOT,Date,,404800,2,0,0
259,10.1,TURN_SNAPSHOT,Nori,,0,0,0,0
259,10.1,TURN_SNAPSHOT,Abe,,37200,5,0,0
260,1.2,RECRUIT,Tada,Suruga,155,9,0,0
260,1.2,RECRUIT,Tada,Suruga,155,9,0,0
260,1.2,RECRUIT,Tada,Suruga,155,9,0,0
260,1.2,RECRUIT,Tada,Totomi,155,9,0,0
260,1.2,RECRUIT,Tada,Totomi,155,9,0,0
260,1.2,RECRUIT,Tada,Totomi,155,9,0,0
260,1.2,TURN_SNAPSHOT,Tada,,501847,9,0,0
260,1.2,TURN_SNAPSHOT,Date,,392400,2,0,0
260,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
260,1.2,TURN_SNAPSHOT,Abe,,55800,5,0,0
261,3.7,TURN_SNAPSHOT,Tada,,501847,9,0,0
261,3.7,TURN_SNAPSHOT,Date,,380000,2,0,0
261,3.7,TURN_SNAPSHOT,Nori,,0,0,0,0
261,3.7,TURN_SNAPSHOT,Abe,,74400,5,0,0
262,2.5,BATTLE_WIN,Tada,Totomi,25110,9,357210,478
262,3.6,BATTLE_WIN,Tada,Totomi,25110,9,332115,478
262,6.1,AMBUSH_WIN,Tada,Suruga,0,9,0,0
262,6.1,RECRUIT,Tada,Suruga,155,9,0,0
262,6.1,RECRUIT,Tada,Suruga,155,9,0,0
262,6.1,RECRUIT,Tada,Suruga,155,9,0,0
262,6.1,RECRUIT,Tada,Totomi,155,9,0,0
262,6.1,RECRUIT,Tada,Totomi,155,9,0,0
262,6.1,RECRUIT,Tada,Totomi,155,9,0,0
262,6.1,TURN_SNAPSHOT,Tada,,500482,9,0,0
262,6.1,TURN_SNAPSHOT,Date,,367600,2,0,0
262,6.1,TURN_SNAPSHOT,Nori,,0,0,0,0
262,6.1,TURN_SNAPSHOT,Abe,,55800,5,0,0
263,1.2,AMBUSH_WIN,Tada,Suruga,395,9,200,395
263,1.2,TURN_SNAPSHOT,Tada,,479745,9,0,0
263,1.2,TURN_SNAPSHOT,Date,,361400,2,0,0
263,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
263,1.2,TURN_SNAPSHOT,Abe,,74400,5,0,0
264,3.5,SIEGE_WIN,Tada,Shimosa,8060,10,148312,153
264,3.5,RECRUIT,Tada,Shimosa,200,10,0,0
264,3.5,BATTLE_LOSS,Tada,Shimosa,267250,10,190424,5239
264,3.5,SIEGE_LOSS,Tada,Shimosa,43400,10,3150,4133
264,3.5,TURN_SNAPSHOT,Tada,,331432,9,0,0
264,3.5,TURN_SNAPSHOT,Date,,164800,2,0,0
264,3.5,TURN_SNAPSHOT,Nori,,0,0,0,0
264,3.5,TURN_SNAPSHOT,Abe,,83669,5,0,0
265,5.7,SIEGE_LOSS,Tada,Suruga,6200,9,3150,590
265,5.7,TURN_SNAPSHOT,Tada,,331432,8,0,0
265,5.7,TURN_SNAPSHOT,Date,,118350,2,0,0
265,5.7,TURN_SNAPSHOT,Nori,,0,0,0,0
265,5.7,TURN_SNAPSHOT,Abe,,65069,6,0,0
266,1.3,RECRUIT,Tada,Totomi,155,8,0,0
266,1.3,RECRUIT,Tada,Totomi,155,8,0,0
266,1.3,RECRUIT,Tada,Totomi,155,8,0,0
266,1.3,TURN_SNAPSHOT,Tada,,355845,8,0,0
266,1.3,TURN_SNAPSHOT,Date,,112150,2,0,0
266,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
266,1.3,TURN_SNAPSHOT,Abe,,108081,6,0,0
267,3.6,TURN_SNAPSHOT,Tada,,355845,8,0,0
267,3.6,TURN_SNAPSHOT,Date,,105950,2,0,0
267,3.6,TURN_SNAPSHOT,Nori,,0,0,0,0
267,3.6,TURN_SNAPSHOT,Abe,,132881,6,0,0
268,5.6,BATTLE_WIN,Tada,Totomi,50220,8,355845,956
268,6.8,RECRUIT,Tada,Totomi,155,8,0,0
268,6.8,RECRUIT,Tada,Totomi,155,8,0,0
268,6.8,RECRUIT,Tada,Totomi,155,8,0,0
268,6.8,TURN_SNAPSHOT,Tada,,330067,8,0,0
268,6.8,TURN_SNAPSHOT,Date,,87350,2,0,0
268,6.8,TURN_SNAPSHOT,Nori,,0,0,0,0
268,6.8,TURN_SNAPSHOT,Abe,,114281,6,0,0
269,6.0,TURN_SNAPSHOT,Tada,,330067,8,0,0
269,6.0,TURN_SNAPSHOT,Date,,74950,2,0,0
269,6.0,TURN_SNAPSHOT,Nori,,0,0,0,0
269,6.0,TURN_SNAPSHOT,Abe,,139081,6,0,0
270,1.2,RECRUIT,Tada,Totomi,155,8,0,0
270,1.2,RECRUIT,Tada,Totomi,155,8,0,0
270,1.2,RECRUIT,Tada,Totomi,155,8,0,0
270,1.2,RECRUIT,Tada,Mikawa,155,8,0,0
270,1.2,RECRUIT,Tada,Mikawa,155,8,0,0
270,1.2,RECRUIT,Tada,Mikawa,155,8,0,0
270,1.2,TURN_SNAPSHOT,Tada,,378892,8,0,0
270,1.2,TURN_SNAPSHOT,Date,,62550,2,0,0
270,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
270,1.2,TURN_SNAPSHOT,Abe,,163881,6,0,0
271,5.6,TURN_SNAPSHOT,Tada,,378892,8,0,0
271,5.6,TURN_SNAPSHOT,Date,,50150,2,0,0
271,5.6,TURN_SNAPSHOT,Nori,,0,0,0,0
271,5.6,TURN_SNAPSHOT,Abe,,188681,6,0,0
272,1.3,RECRUIT,Tada,Totomi,155,8,0,0
272,1.3,RECRUIT,Tada,Totomi,155,8,0,0
272,1.3,RECRUIT,Tada,Totomi,155,8,0,0
272,1.3,RECRUIT,Tada,Mikawa,155,8,0,0
272,1.3,RECRUIT,Tada,Mikawa,155,8,0,0
272,1.3,RECRUIT,Tada,Mikawa,155,8,0,0
272,1.3,BATTLE_WIN,Tada,Totomi,92070,8,378892,1753
272,1.3,BATTLE_WIN,Tada,Totomi,78950,8,286860,1503
272,1.3,TURN_SNAPSHOT,Tada,,256777,8,0,0
272,1.3,TURN_SNAPSHOT,Date,,38350,2,0,0
272,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
272,1.3,TURN_SNAPSHOT,Abe,,87420,6,0,0
273,5.2,BATTLE_WIN,Tada,Totomi,41850,8,207952,797
273,9.4,TURN_SNAPSHOT,Tada,,214935,8,0,0
273,9.4,TURN_SNAPSHOT,Date,,25950,2,0,0
273,9.4,TURN_SNAPSHOT,Nori,,0,0,0,0
273,9.4,TURN_SNAPSHOT,Abe,,81220,6,0,0
274,1.4,BATTLE_WIN,Tada,Totomi,16740,8,48825,318
274,1.4,BATTLE_WIN,Tada,Totomi,16740,8,32130,318
274,1.4,BATTLE_LOSS,Tada,Totomi,16740,8,15435,318
274,1.4,TURN_SNAPSHOT,Tada,,166110,8,0,0
274,1.4,TURN_SNAPSHOT,Date,,19750,2,0,0
274,1.4,TURN_SNAPSHOT,Nori,,0,0,0,0
274,1.4,TURN_SNAPSHOT,Abe,,75020,6,0,0
275,2.6,SIEGE_WIN,Tada,Suruga,1860,9,166110,35
275,2.6,RECRUIT,Tada,Suruga,200,9,0,0
275,2.6,SIEGE_LOSS,Tada,Totomi,6200,9,3150,590
275,2.6,TURN_SNAPSHOT,Tada,,170472,8,0,0
275,2.6,TURN_SNAPSHOT,Date,,13550,2,0,0
275,2.6,TURN_SNAPSHOT,Nori,,0,0,0,0
275,2.6,TURN_SNAPSHOT,Abe,,96689,6,0,0
276,2.4,RECRUIT,Tada,Suruga,200,8,0,0
276,2.4,TURN_SNAPSHOT,Tada,,176672,8,0,0
276,2.4,TURN_SNAPSHOT,Date,,7350,2,0,0
276,2.4,TURN_SNAPSHOT,Nori,,0,0,0,0
276,2.4,TURN_SNAPSHOT,Abe,,145901,6,0,0
277,5.5,BATTLE_WIN,Tada,Suruga,37100,8,176672,741
277,8.5,BATTLE_WIN,Tada,Suruga,34317,8,139533,685
277,9.2,TURN_SNAPSHOT,Tada,,105247,8,0,0
277,9.2,TURN_SNAPSHOT,Date,,1150,1,0,0
277,9.2,TURN_SNAPSHOT,Nori,,0,0,0,0
277,9.2,TURN_SNAPSHOT,Abe,,114824,7,0,0
278,3.6,RECRUIT,Tada,Suruga,155,8,0,0
278,3.6,RECRUIT,Tada,Suruga,155,8,0,0
278,3.6,RECRUIT,Tada,Suruga,155,8,0,0
278,3.6,RECRUIT,Tada,Mikawa,155,8,0,0
278,3.6,RECRUIT,Tada,Mikawa,155,8,0,0
278,3.6,RECRUIT,Tada,Mikawa,155,8,0,0
278,3.6,BATTLE_WIN,Tada,Mikawa,8370,8,24412,159
278,3.6,TURN_SNAPSHOT,Tada,,145725,8,0,0
278,3.6,TURN_SNAPSHOT,Date,,0,0,0,0
278,3.6,TURN_SNAPSHOT,Nori,,0,0,0,0
278,3.6,TURN_SNAPSHOT,Abe,,141701,8,0,0
279,5.8,AMBUSH_WIN,Tada,Suruga,0,8,0,0
279,5.8,BATTLE_WIN,Tada,Mikawa,8370,8,16065,159
279,5.8,TURN_SNAPSHOT,Tada,,137377,8,0,0
279,5.8,TURN_SNAPSHOT,Date,,0,0,0,0
279,5.8,TURN_SNAPSHOT,Nori,,0,0,0,0
279,5.8,TURN_SNAPSHOT,Abe,,172701,8,0,0
280,1.6,SIEGE_WIN,Tada,Totomi,1860,9,7717,35
280,1.6,RECRUIT,Tada,Totomi,200,9,0,0
280,1.6,BATTLE_LOSS,Tada,Totomi,50220,9,12080,1297
280,1.6,SIEGE_LOSS,Tada,Totomi,31000,9,3150,2952
280,1.6,TURN_SNAPSHOT,Tada,,129660,8,0,0
280,1.6,TURN_SNAPSHOT,Date,,0,0,0,0
280,1.6,TURN_SNAPSHOT,Nori,,0,0,0,0
280,1.6,TURN_SNAPSHOT,Abe,,194711,8,0,0
281,1.4,SIEGE_WIN,Tada,Shimosa,20460,9,129660,405
281,1.4,RECRUIT,Tada,Shimosa,200,9,0,0
281,1.4,BATTLE_LOSS,Tada,Shimosa,142290,9,115371,2914
281,1.4,TURN_SNAPSHOT,Tada,,0,9,0,0
281,1.4,TURN_SNAPSHOT,Date,,0,0,0,0
281,1.4,TURN_SNAPSHOT,Nori,,0,0,0,0
281,1.4,TURN_SNAPSHOT,Abe,,114111,7,0,0
282,6.3,RECRUIT,Tada,Shimosa,200,9,0,0
282,6.3,BATTLE_LOSS,Tada,Shimosa,27913,9,6200,900
282,6.3,SIEGE_LOSS,Tada,Shimosa,6200,9,3150,590
282,6.3,TURN_SNAPSHOT,Tada,,0,8,0,0
282,6.3,TURN_SNAPSHOT,Date,,0,0,0,0
282,6.3,TURN_SNAPSHOT,Nori,,0,0,0,0
282,6.3,TURN_SNAPSHOT,Abe,,141980,8,0,0
283,1.8,RECRUIT,Tada,Suruga,155,8,0,0
283,1.8,RECRUIT,Tada,Suruga,155,8,0,0
283,1.8,RECRUIT,Tada,Suruga,155,8,0,0
283,1.8,RECRUIT,Tada,Mikawa,155,8,0,0
283,1.8,RECRUIT,Tada,Mikawa,155,8,0,0
283,1.8,RECRUIT,Tada,Mikawa,155,8,0,0
283,1.8,RECRUIT,Tada,Owari,155,8,0,0
283,1.8,RECRUIT,Tada,Owari,155,8,0,0
283,1.8,RECRUIT,Tada,Owari,155,8,0,0
283,1.8,RECRUIT,Tada,Kyoto,155,8,0,0
283,1.8,RECRUIT,Tada,Kyoto,155,8,0,0
283,1.8,RECRUIT,Tada,Kyoto,155,8,0,0
283,1.9,BATTLE_LOSS,Tada,Suruga,54363,8,24412,1035
283,1.9,TURN_SNAPSHOT,Tada,,73237,8,0,0
283,1.9,TURN_SNAPSHOT,Date,,0,0,0,0
283,1.9,TURN_SNAPSHOT,Nori,,0,0,0,0
283,1.9,TURN_SNAPSHOT,Abe,,160983,8,0,0
284,8.9,BATTLE_LOSS,Tada,Mikawa,29797,8,24412,567
284,8.9,TURN_SNAPSHOT,Tada,,48825,8,0,0
284,8.9,TURN_SNAPSHOT,Date,,0,0,0,0
284,8.9,TURN_SNAPSHOT,Nori,,0,0,0,0
284,8.9,TURN_SNAPSHOT,Abe,,182311,8,0,0
285,4.0,RECRUIT,Tada,Suruga,155,8,0,0
285,4.0,RECRUIT,Tada,Suruga,155,8,0,0
285,4.0,RECRUIT,Tada,Suruga,155,8,0,0
285,4.0,RECRUIT,Tada,Mikawa,155,8,0,0
285,4.0,RECRUIT,Tada,Mikawa,155,8,0,0
285,4.0,RECRUIT,Tada,Mikawa,155,8,0,0
285,4.0,RECRUIT,Tada,Owari,155,8,0,0
285,4.0,RECRUIT,Tada,Owari,155,8,0,0
285,4.0,RECRUIT,Tada,Owari,155,8,0,0
285,4.0,RECRUIT,Tada,Kyoto,155,8,0,0
285,4.0,RECRUIT,Tada,Kyoto,155,8,0,0
285,4.0,RECRUIT,Tada,Kyoto,155,8,0,0
285,4.0,RECRUIT,Tada,Omi,155,8,0,0
285,4.0,RECRUIT,Tada,Omi,155,8,0,0
285,4.0,RECRUIT,Tada,Omi,155,8,0,0
285,4.0,BATTLE_WIN,Tada,Suruga,12513,8,24412,238
285,4.0,BATTLE_WIN,Tada,Suruga,8370,8,11917,159
285,4.0,TURN_SNAPSHOT,Tada,,150045,8,0,0
285,4.0,TURN_SNAPSHOT,Date,,0,0,0,0
285,4.0,TURN_SNAPSHOT,Nori,,0,0,0,0
285,4.0,TURN_SNAPSHOT,Abe,,216442,8,0,0
286,9.5,BATTLE_LOSS,Tada,Suruga,8370,8,3570,159
286,9.5,BATTLE_WIN,Tada,Mikawa,8370,8,24412,159
286,9.5,TURN_SNAPSHOT,Tada,,138127,8,0,0
286,9.5,TURN_SNAPSHOT,Date,,0,0,0,0
286,9.5,TURN_SNAPSHOT,Nori,,0,0,0,0
286,9.5,TURN_SNAPSHOT,Abe,,256277,8,0,0
287,2.5,RECRUIT,Tada,Suruga,155,8,0,0
287,2.5,RECRUIT,Tada,Suruga,155,8,0,0
287,2.5,RECRUIT,Tada,Suruga,155,8,0,0
287,2.5,RECRUIT,Tada,Mikawa,155,8,0,0
287,2.5,RECRUIT,Tada,Mikawa,155,8,0,0
287,2.5,RECRUIT,Tada,Mikawa,155,8,0,0
287,2.5,RECRUIT,Tada,Owari,155,8,0,0
287,2.5,RECRUIT,Tada,Owari,155,8,0,0
287,2.5,RECRUIT,Tada,Owari,155,8,0,0
287,2.5,RECRUIT,Tada,Kyoto,155,8,0,0
287,2.5,RECRUIT,Tada,Kyoto,155,8,0,0
287,2.5,RECRUIT,Tada,Kyoto,155,8,0,0
287,2.5,RECRUIT,Tada,Omi,155,8,0,0
287,2.5,RECRUIT,Tada,Omi,155,8,0,0
287,2.5,RECRUIT,Tada,Omi,155,8,0,0
287,2.5,BATTLE_WIN,Tada,Suruga,11927,8,24412,227
287,2.5,BATTLE_WIN,Tada,Suruga,8370,8,12495,159
287,2.5,TURN_SNAPSHOT,Tada,,239925,8,0,0
287,2.5,TURN_SNAPSHOT,Date,,0,0,0,0
287,2.5,TURN_SNAPSHOT,Nori,,0,0,0,0
287,2.5,TURN_SNAPSHOT,Abe,,290842,8,0,0
288,3.2,AMBUSH_WIN,Tada,Suruga,0,8,0,0
288,3.2,BATTLE_LOSS,Tada,Suruga,8370,8,4147,159
288,3.2,SIEGE_LOSS,Tada,Suruga,6200,8,3150,590
288,3.2,TURN_SNAPSHOT,Tada,,235777,7,0,0
288,3.2,TURN_SNAPSHOT,Date,,0,0,0,0
288,3.2,TURN_SNAPSHOT,Nori,,0,0,0,0
288,3.2,TURN_SNAPSHOT,Abe,,333188,9,0,0
289,15.6,TURN_SNAPSHOT,Tada,,235777,7,0,0
289,15.6,TURN_SNAPSHOT,Date,,0,0,0,0
