turn,time_elapsed,event_type,clan,province,units,provinces,damage,units_lost
221,1.5,TURN_SNAPSHOT,Abe,,6200,2,0,0
222,5.0,TURN_SNAPSHOT,Tada,,129853,1,0,0
222,5.1,TURN_SNAPSHOT,Date,,575364,11,0,0
222,5.1,TURN_SNAPSHOT,Nori,,0,0,0,0
222,5.1,TURN_SNAPSHOT,Abe,,12400,2,0,0
223,3.4,AMBUSH_WIN,Date,Owari,0,11,0,0
223,3.4,BATTLE_WIN,Date,Owari,12400,11,68000,248
223,3.4,TURN_SNAPSHOT,Tada,,122654,1,0,0
223,3.4,TURN_SNAPSHOT,Date,,562964,11,0,0
223,3.4,TURN_SNAPSHOT,Nori,,0,0,0,0
223,3.4,TURN_SNAPSHOT,Abe,,6200,2,0,0
224,1.2,TURN_SNAPSHOT,Tada,,114345,1,0,0
224,1.2,TURN_SNAPSHOT,Date,,562964,11,0,0
224,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
224,1.2,TURN_SNAPSHOT,Abe,,12400,2,0,0
225,1.2,AMBUSH_WIN,Date,Owari,394,11,200,394
225,1.2,SIEGE_WIN,Date,Kyoto,1860,12,488485,39
225,1.2,RECRUIT,Date,Kyoto,200,12,0,0
225,1.2,BATTLE_WIN,Date,Kyoto,148648,12,492735,3184
225,1.2,BATTLE_WIN,Date,Owari,12400,12,55600,248
225,1.2,TURN_SNAPSHOT,Tada,,0,1,0,0
225,1.2,TURN_SNAPSHOT,Date,,387091,12,0,0
225,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
225,1.2,TURN_SNAPSHOT,Abe,,0,1,0,0
226,1.2,RECRUIT,Date,Kyoto,200,12,0,0
226,1.2,TURN_SNAPSHOT,Tada,,0,1,0,0
226,1.2,TURN_SNAPSHOT,Date,,393291,12,0,0
226,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
226,1.2,TURN_SNAPSHOT,Abe,,6200,1,0,0
227,1.1,SIEGE_WIN,Date,Omi,8060,13,43200,161
227,1.1,RECRUIT,Date,Omi,200,13,0,0
227,1.1,TURN_SNAPSHOT,Tada,,0,1,0,0
227,1.1,TURN_SNAPSHOT,Date,,391441,13,0,0
227,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
227,1.1,TURN_SNAPSHOT,Abe,,0,0,0,0
228,5.9,RECRUIT,Date,Omi,200,13,0,0
228,5.9,TURN_SNAPSHOT,Tada,,0,1,0,0
228,5.9,TURN_SNAPSHOT,Date,,397641,13,0,0
228,5.9,TURN_SNAPSHOT,Nori,,0,0,0,0
228,5.9,TURN_SNAPSHOT,Abe,,0,0,0,0
229,1.0,TURN_SNAPSHOT,Tada,,0,1,0,0
229,1.0,TURN_SNAPSHOT,Date,,397641,13,0,0
229,1.0,TURN_SNAPSHOT,Nori,,0,0,0,0
229,1.0,TURN_SNAPSHOT,Abe,,0,0,0,0
230,1.1,SIEGE_WIN,Date,Osaka,3150,14,350091,68
230,1.1,TURN_SNAPSHOT,Tada,,0,0,0,0
230,1.1,TURN_SNAPSHOT,Date,,394393,14,0,0
230,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
230,1.1,TURN_SNAPSHOT,Abe,,0,0,0,0
231,4.0,TURN_SNAPSHOT,Tada,,0,0,0,0
231,4.0,TURN_SNAPSHOT,Date,,394393,14,0,0
231,4.0,TURN_SNAPSHOT,Nori,,0,0,0,0
231,4.0,TURN_SNAPSHOT,Abe,,0,0,0,0
232,2.5,TURN_SNAPSHOT,Tada,,0,0,0,0
232,2.5,TURN_SNAPSHOT,Date,,394393,14,0,0
232,2.5,TURN_SNAPSHOT,Nori,,0,0,0,0
232,2.5,TURN_SNAPSHOT,Abe,,0,0,0,0
233,0.9,TURN_SNAPSHOT,Tada,,0,0,0,0
233,0.9,TURN_SNAPSHOT,Date,,394393,14,0,0
233,0.9,TURN_SNAPSHOT,Nori,,0,0,0,0
233,0.9,TURN_SNAPSHOT,Abe,,0,0,0,0
234,1.0,TURN_SNAPSHOT,Tada,,0,0,0,0
234,1.0,TURN_SNAPSHOT,Date,,394393,14,0,0
234,1.0,TURN_SNAPSHOT,Nori,,0,0,0,0
234,1.0,TURN_SNAPSHOT,Abe,,0,0,0,0
235,1.0,TURN_SNAPSHOT,Tada,,0,0,0,0
235,1.0,TURN_SNAPSHOT,Date,,394393,14,0,0
235,1.0,TURN_SNAPSHOT,Nori,,0,0,0,0
235,1.0,TURN_SNAPSHOT,Abe,,0,0,0,0
236,1.0,TURN_SNAPSHOT,Tada,,0,0,0,0
236,1.0,TURN_SNAPSHOT,Date,,394393,15,0,0
236,1.0,TURN_SNAPSHOT,Nori,,0,0,0,0
236,1.0,TURN_SNAPSHOT,Abe,,0,0,0,0
237,2.1,TURN_SNAPSHOT,Tada,,0,0,0,0
237,2.1,TURN_SNAPSHOT,Date,,394393,15,0,0
237,2.1,TURN_SNAPSHOT,Nori,,0,0,0,0
237,2.1,TURN_SNAPSHOT,Abe,,0,0,0,0
238,1.0,TURN_SNAPSHOT,Tada,,0,0,0,0
238,1.0,TURN_SNAPSHOT,Date,,394393,15,0,0
238,1.0,TURN_SNAPSHOT,Nori,,0,0,0,0
238,1.0,TURN_SNAPSHOT,Abe,,0,0,0,0
239,1.0,TURN_SNAPSHOT,Tada,,0,0,0,0
239,1.0,TURN_SNAPSHOT,Date,,394393,15,0,0
239,1.0,TURN_SNAPSHOT,Nori,,0,0,0,0
239,1.0,TURN_SNAPSHOT,Abe,,0,0,0,0
240,1.0,TURN_SNAPSHOT,Tada,,0,0,0,0
240,1.0,TURN_SNAPSHOT,Date,,394393,16,0,0
240,1.0,TURN_SNAPSHOT,Nori,,0,0,0,0
240,1.0,TURN_SNAPSHOT,Abe,,0,0,0,0
